Actvitiy,x,y,z,Cluster,Activity_raw,Cluster_Name
15,0.0365593056292071,0.0252402027208307,0.028864962903836,4,Occupation,Cluster 4: High-Actvitiy / Sports
15,0.0011243249884604,-8.080000083229437e-05,0.0011740281062088,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0061787236227992,-0.0059500060753575,0.0024837415321918,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0025914743876186,-0.0014224093203538,0.0022529882568454,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0,0.0,0.0,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.011324788493885,-0.0078700605393825,0.0017653258916932,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0150733571808998,-0.0064881142423099,0.0328289756943851,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.039822510970837,-0.0192134078534651,0.0584353609682849,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,0.0340544886485788,-0.0193631990781137,0.0517355873517687,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,0.0154213407089214,-0.0055199271251782,0.0255532071760142,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0534759551858686,0.0142066762146992,0.0406179351128303,4,Occupation,Cluster 4: High-Actvitiy / Sports
15,0.0,0.0,0.0,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0353274413978434,0.0036784933554112,-0.0084110793454285,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.1131960448348406,-0.0635988454152333,-0.0332037811810509,2,Occupation,Cluster 2: Low-Actvitiy / Occupation
15,0.0245188870608015,0.0261134321870285,0.0364998539012168,4,Occupation,Cluster 4: High-Actvitiy / Sports
15,0.0322601116778219,0.0024562312267167,0.0142033967524306,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0195470300219442,0.014391091692344,-0.0078703776275046,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.0062241435647299,-0.0049213598097364,-0.0035042756108215,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0,0.0,0.0,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0,0.0,0.0,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0203405781538238,0.004034663798827,-0.0082247769752658,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0446682728527453,-0.0204734845257061,0.0461287020405732,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,0.0267630902282969,0.0020677510059196,0.0510833932046218,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,-5.089073793885949e-07,-1.139876125960243e-06,-1.87378945354104e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,-5.511485365069007e-07,8.937549272435424e-07,9.14237665748927e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0432020785491236,0.0309105049467701,0.046274036635323,4,Occupation,Cluster 4: High-Actvitiy / Sports
15,0.0280897023388336,0.0119871971198543,-0.0085843208074899,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.0183507085007398,0.0326182528550336,-0.0059711413457947,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.0301639051262592,0.0533722361099524,-0.0090150686701483,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.0217172394242288,0.0164473173052341,-0.0023445840508287,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,8.773840142566643e-07,-2.7830750058064422e-06,-2.793690814704696e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0062880257754007,0.0100050409759666,0.0026045403360324,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0383153973539223,-0.0212310401746534,0.0295178520328057,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,0.0030921080064672,-0.0036455315984805,-0.0025403548129738,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0148409185946774,0.0219191523603493,0.0055151508769785,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0266544206996712,-0.0249602921380498,-0.0126477999214825,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0376230021485567,0.0442803459047535,-0.0178793625982587,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.0361755467330426,0.0434097289830945,-0.019974509524769,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.051539027379306,0.047436150250061,-0.0107258482997984,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.036175547032627,0.0434097206437232,-0.0199745045759937,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,0.0478293053105331,0.0568392835228548,-0.0257987187006274,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,-1.97231487857068e-05,6.06993527994627e-06,-2.593090199428277e-05,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,3.359459776779871e-07,-1.004859355888663e-06,-1.3405012684334577e-05,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0357525380641314,-0.0197984760459884,0.0398095901964306,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,0.0768006920379277,-0.0536255966490504,0.0305987774848896,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,0.0,0.0,0.0,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0019227648311289,-0.0015927217298518,0.0011919480035518,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,-1.9103748381277774e-07,-5.466455974500349e-07,8.057526491694979e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0617358439415233,-0.0299522898089269,0.0614290696548913,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,0.0579356722316234,-0.0293621051914328,0.0568300779609857,5,Occupation,Cluster 5: High-Actvitiy / Sports
15,-1.020551453923559e-07,-3.450881447127517e-06,7.422478539535552e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0125749045117577,0.0226763526779719,-0.0033884231783951,7,Occupation,Cluster 7: High-Actvitiy / Occupation
15,2.927742714003489e-07,-2.475576877400155e-06,-1.0786018418669494e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,-6.407573923693599e-07,-1.5597498950694649e-06,-4.191652391832016e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.027344265660648,-0.0020492345314708,-0.0074956691806809,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,7.300579171121916e-07,-3.101935842229375e-06,-8.158474552765064e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,3.303665293915033e-07,-2.2826968632856605e-06,-1.2380225143007433e-06,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0315225669265189,0.0335252724291062,0.0467437746551709,4,Occupation,Cluster 4: High-Actvitiy / Sports
15,0.0305711166665981,0.0058121882345309,0.0187306555226482,0,Occupation,Cluster 0: High-Actvitiy / Sports
15,0.0234809905172779,0.0305847260916521,-0.0085777228823142,7,Running,Cluster 7: High-Actvitiy / Occupation
15,0.0315226320340029,0.0335257776679623,0.0467439895383444,4,Running,Cluster 4: High-Actvitiy / Sports
15,0.0415553611858457,-0.0054508686435554,0.0264923216455545,5,Self Care,Cluster 5: High-Actvitiy / Sports
15,0.0633716214282831,-0.0235077147287867,0.0439505564827758,5,Sexual Activity,Cluster 5: High-Actvitiy / Sports
15,0.0756055978044634,-0.0168763613256389,0.0654005250821714,5,Sports,Cluster 5: High-Actvitiy / Sports
15,0.1084610331991642,-0.0758742147959816,0.0081464125548059,2,Sports,Cluster 2: Low-Actvitiy / Occupation
15,0.0681901960398935,-0.0241498725674621,0.0619476809896594,5,Sports,Cluster 5: High-Actvitiy / Sports
15,0.04155536082477,-0.0054509195159024,0.0264925282713837,5,Sports,Cluster 5: High-Actvitiy / Sports
15,0.0356500496904424,0.0059113919980022,0.0286752653534131,4,Sports,Cluster 4: High-Actvitiy / Sports
15,0.0321409575916366,0.0366452795310967,0.0406641953619274,4,Sports,Cluster 4: High-Actvitiy / Sports
15,0.0359480075991295,0.0227828573057687,0.0296513920178415,4,Sports,Cluster 4: High-Actvitiy / Sports
15,0.0,0.0,0.0,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0187914302435627,0.0021096775493646,0.0153560704572387,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0338916080008955,0.0349370438692424,0.0494795907757222,4,Sports,Cluster 4: High-Actvitiy / Sports
15,0.0008638931489657,-0.000507125150793,0.0017269729129779,0,Sports,Cluster 0: High-Actvitiy / Sports
15,1.787948892566986e-05,6.352605108340366e-05,0.0002685203751372,0,Sports,Cluster 0: High-Actvitiy / Sports
15,-2.676859072760538e-05,2.433497065288465e-05,0.0001153309295052,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0169837643050411,-0.0109953697074187,-0.0143633604546541,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0121763783170053,0.0065743440066352,0.0042044427904878,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0128040373141848,0.0064191304778822,-0.0026434899213832,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0152835023048806,-0.0020156268864297,0.0288044806640964,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0336768591127718,0.0346393719547929,0.0514289235868584,4,Sports,Cluster 4: High-Actvitiy / Sports
15,0.0322642063235711,0.0369888830992436,0.0410089623987709,4,Sports,Cluster 4: High-Actvitiy / Sports
15,0.0235773457692361,-0.0104514874596297,-0.0059856533502624,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.026340874542955,0.0276820260925485,0.0384807258522505,4,Sports,Cluster 4: High-Actvitiy / Sports
15,0.0014660396676796,0.0001436105285762,0.0010049186577596,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0183050304440563,-0.0055800463649032,0.0161034896861937,0,Sports,Cluster 0: High-Actvitiy / Sports
15,0.0014660386063718,0.0001436309516478,0.0010049197199018,0,Sports,Cluster 0: High-Actvitiy / Sports
16,0.0157589557885945,-0.0085887662095524,0.0074341479075322,0,Sports,Cluster 0: High-Actvitiy / Sports
16,0.07961739791714,-0.056869091695627,-0.0454497922437954,2,Sports,Cluster 2: Low-Actvitiy / Occupation
16,0.0353951594600533,0.0066671647341635,-0.0226748003801899,7,Sports,Cluster 7: High-Actvitiy / Occupation
16,0.026015438463439,0.0250990802891449,-0.0168806547987096,7,Sports,Cluster 7: High-Actvitiy / Occupation
16,0.0012805007422933,-0.0014058340889243,-0.0019549679649399,0,Sports,Cluster 0: High-Actvitiy / Sports
16,0.0042753918103704,0.0041132744114089,0.0041165552339107,0,Sports,Cluster 0: High-Actvitiy / Sports
16,1.5917509616890194e-07,-8.461555426431195e-07,-2.8885231749041784e-06,0,Sports,Cluster 0: High-Actvitiy / Sports
16,0.0094961256383258,-0.0019139388606184,-0.0029713421858402,0,Sports,Cluster 0: High-Actvitiy / Sports
16,0.0173379981548094,-0.0107887102435206,-0.0076971456594212,0,Sports,Cluster 0: High-Actvitiy / Sports
19,0.0053209846815992,-0.0045236557236652,-0.0042822825178455,0,Sports,Cluster 0: High-Actvitiy / Sports
19,0.006848235127328,-0.0028931022841468,-0.0011485234095502,0,Sports,Cluster 0: High-Actvitiy / Sports
19,0.0085454392699095,0.0044306580075803,0.0081879331165391,0,Sports,Cluster 0: High-Actvitiy / Sports
19,0.0223127948417409,-0.0227947839701702,0.0315246014865559,5,Sports,Cluster 5: High-Actvitiy / Sports
19,0.0185850412877665,0.0011545434568154,-0.0040031381862758,0,Sports,Cluster 0: High-Actvitiy / Sports
19,0.0658162957382076,0.0245054057011304,0.0153488924304748,4,Sports,Cluster 4: High-Actvitiy / Sports
19,0.0457155471967858,0.0236895480395272,0.0126316888194758,4,Sports,Cluster 4: High-Actvitiy / Sports
19,0.0232081583990346,-0.0087194683791125,-0.0066457507846688,0,Sports,Cluster 0: High-Actvitiy / Sports
19,0.0239349994850881,-0.0208863678589872,-0.0183153563531922,0,Sports,Cluster 0: High-Actvitiy / Sports
19,0.0205047157727018,-0.0134943954258529,-0.015725575218983,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0305174389368057,-0.0236649175924257,-0.0064339545426253,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0909323358855178,-0.0705945270103091,-0.0556369576721578,2,Sports,Cluster 2: Low-Actvitiy / Occupation
20,0.0081177589787872,-0.0076617096521341,-0.0014067700369306,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0085175692305384,-0.0081548278987774,0.0016745014463256,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0005714582395539,-0.000675114287195,0.0012516164040467,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0321449595800332,0.0221070803405004,0.0086696850945591,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0258878188268431,0.0183738461128312,0.0273718956844712,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0133337460705832,0.0173933398475092,-0.0018603592143976,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.056108320185163,-0.0118473049019402,0.0648558537130592,5,Sports,Cluster 5: High-Actvitiy / Sports
20,0.022667324441607,0.0121486026343875,0.0221015025077591,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0302348114663445,0.0206847514689229,-0.0042757828785806,7,Sports,Cluster 7: High-Actvitiy / Occupation
20,0.0506850213520439,-0.0432482791102618,0.0277031127135119,5,Sports,Cluster 5: High-Actvitiy / Sports
20,0.0010725322764725,-0.0011123808336298,0.0025848416627748,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0098630200842457,-0.0039762577388159,0.0183069446840938,0,Sports,Cluster 0: High-Actvitiy / Sports
20,8.898421394963112e-07,-2.055642509241487e-06,-8.334508403743899e-06,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0601250304149965,-0.0178772895014517,0.0408583951545848,5,Sports,Cluster 5: High-Actvitiy / Sports
20,0.0499069773011967,0.0003998966229523,0.0437181611194031,5,Sports,Cluster 5: High-Actvitiy / Sports
20,0.0554109393204399,0.0104622360772823,0.0417748268313984,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0611000635693469,0.0288740979737397,0.0451160109166787,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0737394480717361,-0.0170883789056577,0.0502166249788585,5,Sports,Cluster 5: High-Actvitiy / Sports
20,0.0679322404647843,0.006259887124402,0.0342556775074993,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0535813417536258,0.0325483903306381,0.0420964210223258,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0296853672506647,0.032782806521192,0.0274133358460419,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0372964172383077,0.0420283197577927,0.0317171094193911,4,Sports,Cluster 4: High-Actvitiy / Sports
20,0.0091532095952164,-0.0047634587558597,0.0032427965713836,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0310870748877789,-0.0226453836533708,0.0444696607521175,5,Sports,Cluster 5: High-Actvitiy / Sports
20,0.0029600822519035,-0.0017765373333337,0.0040567697570284,0,Sports,Cluster 0: High-Actvitiy / Sports
20,0.0483583397820691,-0.0060778224856902,0.0439342779154421,5,Sports,Cluster 5: High-Actvitiy / Sports
21,0.004085973182121,-0.0055001065450734,-0.0016631475050205,0,Sports,Cluster 0: High-Actvitiy / Sports
21,0.0100004435933206,-0.0113718225445162,-0.0068326154153563,0,Sports,Cluster 0: High-Actvitiy / Sports
21,0.0185443550727934,-0.014617526581948,-0.0154582606307515,0,Sports,Cluster 0: High-Actvitiy / Sports
21,0.0737660230107938,0.0301371880605176,0.0208613947085003,4,Sports,Cluster 4: High-Actvitiy / Sports
21,0.0670249143524719,-0.0071354361726923,-0.0084649560182128,7,Sports,Cluster 7: High-Actvitiy / Occupation
21,0.0911081802486886,-0.0708448072477428,-0.0570229618010743,2,Sports,Cluster 2: Low-Actvitiy / Occupation
11,0.0382563259858552,0.0081716722436421,-0.0203684963749613,7,Sports,Cluster 7: High-Actvitiy / Occupation
11,0.0352903489989962,-0.0001247455462077,0.0078508364887225,7,Sports,Cluster 7: High-Actvitiy / Occupation
11,0.0711100819376524,0.0173343523071061,-0.0114996334977182,7,Sports,Cluster 7: High-Actvitiy / Occupation
11,0.0309165132938838,-0.000219884082814,-0.0236354478551426,7,Sports,Cluster 7: High-Actvitiy / Occupation
11,0.0288339312297716,-0.0032786636230853,-0.0230950029901192,6,Sports,Cluster 6: Low-Actvitiy / Home Activities
11,0.0885826380650261,-0.0033206840169876,-0.0628764531378739,6,Sports,Cluster 6: Low-Actvitiy / Home Activities
11,0.0296980245821473,0.0131166819184201,-0.0235014964105295,7,Sports,Cluster 7: High-Actvitiy / Occupation
11,0.0759547860915592,0.0009673103220021,-0.058586249697064,6,Sports,Cluster 6: Low-Actvitiy / Home Activities
11,0.0311746007479632,-0.006368155019857,-0.0123190081635147,6,Sports,Cluster 6: Low-Actvitiy / Home Activities
18,0.1078433154327044,-0.0670214783760346,-0.0282607457792688,2,Sports,Cluster 2: Low-Actvitiy / Occupation
18,0.0311746007479632,-0.006368155019857,-0.0123190081635147,0,Sports,Cluster 0: High-Actvitiy / Sports
18,0.0398930253557301,-0.000136943834364,0.0089608497433486,0,Sports,Cluster 0: High-Actvitiy / Sports
17,0.0670626815605836,-0.056321750010675,-0.0274928767740782,2,Sports,Cluster 2: Low-Actvitiy / Occupation
17,0.1269688986929848,-0.0252620094901758,0.0610892386007021,5,Sports,Cluster 5: High-Actvitiy / Sports
